ID,Education,Marital_Status,age,Income,Childern_count,NumWebVisitsMonth,Complain,RFM_Score,Customer_segment,Campaign_1_Status,Campaign_2_Status,Campaign_3_Status,Campaign_4_Status,Campaign_5_Status,Response
4864,Graduation,Married,37,34380.0,1,8,0,2.01,Low Value Customers,0,0,0,0,0,0
4706,Graduation,Single,48,34704.0,1,5,0,0.66,Lost Customers,0,0,0,0,0,0
4070,PhD,Married,45,94871.0,2,7,0,2.66,Low Value Customers,0,0,0,1,1,1
25,Graduation,Married,56,65148.0,1,4,0,3.87,Medium Value Customer,0,0,0,0,0,0
3697,Graduation,Married,60,39898.0,1,7,0,1.93,Low Value Customers,0,0,0,0,0,0
217,Master,Single,58,64857.0,0,4,0,3.7,Medium Value Customer,0,0,0,0,0,0
4220,PhD,Married,44,59892.0,1,3,0,1.47,Lost Customers,0,0,0,0,0,0
5286,Master,Single,27,41020.0,0,3,0,1.74,Low Value Customers,0,0,0,0,0,0
9559,PhD,Married,53,57072.0,1,5,0,4.18,High value Customer,0,0,1,0,0,0
2849,Graduation,Single,35,60474.0,1,7,0,4.75,Top Customers,0,0,0,0,0,0
7787,Graduation,Married,54,62807.0,1,5,0,3.66,Medium Value Customer,0,0,0,0,0,0
3102,Others,Married,33,19414.0,1,8,0,0.9,Lost Customers,0,0,0,0,0,0
5868,Graduation,Married,34,19107.0,1,7,0,1.04,Lost Customers,0,0,0,0,0,0
8370,Others,Married,38,75484.0,1,4,0,3.03,Medium Value Customer,0,0,0,0,0,0
9988,Master,Single,38,70379.0,1,4,0,3.91,Medium Value Customer,0,0,0,0,0,0
2939,Master,Married,44,79419.0,0,2,0,2.12,Low Value Customers,0,0,0,0,0,0
5529,PhD,Married,68,64014.0,3,7,0,3.69,Medium Value Customer,1,0,0,0,0,0
9743,Graduation,Married,59,76998.0,1,6,0,4.25,High value Customer,0,0,0,0,1,0
5763,Master,Married,42,49854.0,1,6,0,2.93,Low Value Customers,0,0,0,0,0,0
3478,PhD,Married,43,60585.0,2,5,0,4.79,Top Customers,0,0,0,0,0,1
7494,PhD,Divorced,64,42873.0,2,8,0,2.76,Low Value Customers,0,0,0,0,0,0
1763,Graduation,Married,26,87679.0,0,4,0,4.42,High value Customer,1,0,1,0,1,1
7250,Graduation,Married,36,57867.0,1,6,0,4.19,High value Customer,0,0,0,0,0,0
2005,Graduation,Married,24,35765.0,1,6,0,1.24,Lost Customers,0,0,0,0,0,0
10770,Graduation,Married,55,65492.0,0,2,0,4.12,High value Customer,0,0,0,0,0,0
6885,Graduation,Divorced,37,32952.0,1,7,0,1.13,Lost Customers,0,0,0,0,0,0
2072,PhD,Married,45,53374.0,1,9,0,3.68,Medium Value Customer,0,0,1,0,0,1
9463,Graduation,Married,55,71706.0,1,5,0,4.42,High value Customer,0,0,0,0,0,0
6318,Graduation,Married,26,68487.0,0,4,0,4.56,Top Customers,0,0,0,0,0,0
4093,Master,Married,39,53253.0,2,5,0,3.11,Medium Value Customer,0,0,0,0,0,0
5751,Others,Divorced,41,31163.0,1,6,0,0.74,Lost Customers,0,0,0,0,0,0
3340,Graduation,Married,37,42014.0,1,8,0,3.33,Medium Value Customer,0,0,0,0,0,1
3594,Master,Married,41,54108.0,2,8,0,4.41,High value Customer,0,0,0,0,0,0
3584,PhD,Single,59,49667.0,0,8,0,3.85,Medium Value Customer,0,0,1,0,0,1
3643,Master,Married,40,63206.0,0,2,0,2.23,Low Value Customers,0,0,0,0,1,0
851,Master,Married,42,57136.0,2,6,0,4.31,High value Customer,0,0,0,0,0,0
7706,Others,Married,39,46772.0,1,8,0,4.26,High value Customer,0,0,1,0,0,0
3967,PhD,Married,43,78931.0,0,1,0,4.28,High value Customer,0,0,0,0,0,0
10128,Graduation,Married,56,53977.0,1,5,0,4.61,Top Customers,0,0,0,0,0,0
486,Graduation,Married,26,84219.0,0,1,0,3.2,Medium Value Customer,0,0,0,0,0,0
9,Master,Single,39,46098.0,2,8,0,1.74,Low Value Customers,0,0,0,0,0,0
9451,Graduation,Married,49,73538.0,1,7,0,3.98,Medium Value Customer,0,0,0,0,0,0
9264,Graduation,Married,28,79529.0,0,2,0,4.11,High value Customer,0,0,0,0,0,0
3865,Others,Married,37,20981.0,0,8,0,1.55,Lost Customers,0,0,0,0,0,1
2853,Graduation,Single,34,51766.0,1,5,0,1.96,Low Value Customers,0,0,0,0,0,0
1490,Graduation,Married,52,55759.0,1,8,0,4.04,High value Customer,0,0,0,0,0,0
6310,Graduation,Married,36,33039.0,1,5,0,1.63,Low Value Customers,0,0,0,0,0,0
10380,Master,Married,42,37787.0,1,8,0,1.29,Lost Customers,0,0,0,0,0,0
3887,Graduation,Single,44,27242.0,1,9,0,1.65,Low Value Customers,0,0,0,0,0,1
4278,PhD,Single,31,87188.0,0,3,0,3.02,Medium Value Customer,0,0,0,0,0,1
8643,Graduation,Married,43,69930.0,0,3,0,3.96,Medium Value Customer,0,0,0,0,0,0
1998,Graduation,Single,38,37697.0,1,6,0,1.04,Lost Customers,0,0,0,0,0,0
10795,PhD,Married,41,37401.0,1,7,0,1.55,Lost Customers,0,0,0,0,0,0
11110,Graduation,Single,41,3502.0,1,14,0,0.33,Lost Customers,0,0,0,0,0,0
2408,Graduation,Married,38,58597.0,2,7,0,4.81,Top Customers,0,0,0,0,0,0
202,PhD,Widow,66,82032.0,0,1,0,2.81,Low Value Customers,0,0,0,0,0,0
7998,Graduation,Married,56,28087.0,2,7,0,1.5,Lost Customers,0,0,0,0,0,0
830,PhD,Single,27,74004.0,0,3,0,2.8,Low Value Customers,1,0,0,0,1,1
3536,Graduation,Married,54,19740.0,1,5,0,1.17,Lost Customers,0,0,0,0,0,0
6050,Others,Married,39,57036.0,1,9,0,4.42,High value Customer,0,0,1,0,0,0
125,Others,Married,56,53083.0,2,7,0,2.73,Low Value Customers,0,0,0,1,0,0
3463,PhD,Married,39,69283.0,1,5,0,4.46,High value Customer,0,0,0,0,0,0
2804,Master,Single,39,46098.0,2,8,0,1.74,Low Value Customers,0,0,0,0,0,1
3745,Others,Married,26,23331.0,1,8,0,1.2,Lost Customers,0,0,0,0,0,0
9771,Others,Single,26,23331.0,1,9,0,2.49,Low Value Customers,0,0,0,0,0,0
451,Graduation,Single,25,9255.0,1,8,0,0.47,Lost Customers,0,0,0,0,0,0
10530,PhD,Widow,55,67786.0,0,1,0,3.01,Medium Value Customer,0,0,0,0,0,1
1079,PhD,Married,43,71969.0,1,8,0,3.13,Medium Value Customer,0,0,0,1,0,0
8920,Master,Single,47,59235.0,1,7,0,4.81,Top Customers,0,0,0,0,0,0
6678,Graduation,Married,25,31928.0,1,7,0,2.04,Low Value Customers,0,0,0,0,0,0
3852,Master,Married,53,74881.0,2,5,0,4.41,High value Customer,0,0,0,0,0,0
528,Graduation,Married,36,65819.0,0,3,0,3.01,Medium Value Customer,0,0,0,0,0,0
73,PhD,Single,61,51411.0,3,5,0,0.28,Lost Customers,0,0,0,0,0,0
5589,Graduation,Divorced,50,51983.0,1,7,0,3.71,Medium Value Customer,0,0,0,0,0,0
10212,Master,Married,28,42386.0,1,8,0,1.34,Lost Customers,0,0,0,0,0,0
6365,Others,Married,27,30390.0,0,6,0,1.36,Lost Customers,0,0,0,0,0,0
5636,Graduation,Single,51,30983.0,0,8,0,1.52,Lost Customers,0,0,0,0,0,1
591,Graduation,Widow,57,66033.0,1,7,0,3.19,Medium Value Customer,0,0,0,0,0,0
2217,Others,Married,39,37284.0,2,6,0,0.55,Lost Customers,0,0,0,0,0,0
2544,Master,Divorced,63,57530.0,1,1,0,1.15,Lost Customers,0,0,0,0,0,0
7725,Others,Married,49,76800.0,0,1,0,2.76,Low Value Customers,0,0,0,0,0,0
8091,Graduation,Married,58,63943.0,1,5,0,2.84,Low Value Customers,0,0,0,0,0,0
7321,Graduation,Married,52,76081.0,0,2,0,2.08,Low Value Customers,1,0,0,0,0,0
5462,Graduation,Married,40,67445.0,1,6,0,4.49,High value Customer,0,0,0,0,0,0
7791,Master,Married,47,37054.0,2,7,0,0.73,Lost Customers,0,0,0,0,0,0
955,Master,Married,52,47175.0,2,8,0,2.61,Low Value Customers,0,0,1,0,0,1
4037,Graduation,Divorced,38,31859.0,1,7,0,0.31,Lost Customers,0,0,0,0,0,0
6642,Graduation,Divorced,53,27215.0,3,6,0,2.02,Low Value Customers,0,0,0,0,0,0
2793,PhD,Divorced,38,70179.0,1,5,0,4.59,Top Customers,0,0,0,0,0,0
5424,Graduation,Married,31,39922.0,1,8,0,1.85,Low Value Customers,0,0,0,0,0,0
879,Master,Married,38,49681.0,2,7,0,3.44,Medium Value Customer,0,0,0,0,0,0
9530,Graduation,Married,26,24645.0,1,8,0,0.77,Lost Customers,0,0,0,0,0,0
4828,Graduation,Divorced,60,79865.0,1,1,0,3.84,Medium Value Customer,0,0,0,0,0,0
10699,Graduation,Married,29,44322.0,1,8,0,1.66,Low Value Customers,0,0,0,0,0,0
1497,Graduation,Single,62,47958.0,1,5,0,2.95,Low Value Customers,0,0,0,0,0,0
7476,Master,Single,50,63972.0,1,4,0,3.59,Medium Value Customer,0,0,0,1,0,0
4390,Graduation,Married,60,75315.0,1,2,0,4.18,High value Customer,0,0,0,0,0,0
10478,PhD,Married,64,55517.0,2,9,0,3.89,Medium Value Customer,0,0,0,0,0,1
1081,PhD,Married,57,75283.0,3,4,0,4.35,High value Customer,0,0,0,0,0,0
4261,PhD,Single,68,82800.0,0,3,0,4.5,High value Customer,1,0,0,0,1,1
9916,Graduation,Married,60,38998.0,2,8,1,1.2,Lost Customers,0,0,0,0,0,0
5350,Master,Single,23,90638.0,0,1,0,3.18,Medium Value Customer,0,0,0,0,1,1
8135,Master,Married,28,27161.0,1,7,0,0.84,Lost Customers,0,0,0,0,0,0
8685,Graduation,Married,37,42014.0,1,8,0,3.33,Medium Value Customer,0,0,0,0,0,1
4967,PhD,Married,54,38201.0,1,8,0,2.7,Low Value Customers,0,0,0,0,0,0
2130,Graduation,Married,32,45203.0,2,6,0,1.86,Low Value Customers,0,0,0,0,0,1
9298,PhD,Married,67,81574.0,0,1,0,2.73,Low Value Customers,0,0,0,1,1,0
8175,Graduation,Married,22,34935.0,0,7,0,1.36,Lost Customers,0,0,0,0,0,0
6257,Master,Single,38,60482.0,1,7,0,2.61,Low Value Customers,0,0,0,0,0,0
3790,Graduation,Married,58,34633.0,3,6,0,0.65,Lost Customers,0,0,0,0,0,0
9952,Master,Married,67,78093.0,0,1,0,2.82,Low Value Customers,0,0,0,0,0,0
3503,Graduation,Divorced,64,82460.0,0,1,0,2.26,Low Value Customers,0,0,0,0,0,0
5223,Master,Married,48,45903.0,1,4,0,1.29,Lost Customers,0,0,0,0,0,0
4608,Graduation,Divorced,27,81361.0,0,1,0,4.64,Top Customers,0,0,0,0,0,1
1626,PhD,Divorced,41,35860.0,2,5,0,1.12,Lost Customers,0,0,1,0,0,1
4764,Master,Married,62,40442.0,2,7,0,2.13,Low Value Customers,0,0,0,0,0,1
2471,Graduation,Married,49,61482.0,0,2,0,2.23,Low Value Customers,0,0,0,0,0,0
5892,Graduation,Married,34,34968.0,1,7,0,3.13,Medium Value Customer,0,0,0,0,0,0
2612,Graduation,Married,27,75794.0,0,3,0,4.29,High value Customer,1,0,0,0,0,0
4971,PhD,Married,52,31497.0,1,8,0,2.09,Low Value Customers,0,0,0,0,0,0
5185,Graduation,Married,59,74268.0,0,2,0,2.0,Low Value Customers,0,0,0,0,0,0
10069,Others,Married,26,13724.0,1,9,0,0.83,Lost Customers,0,0,1,0,0,0
2262,Master,Married,49,45143.0,1,7,0,2.29,Low Value Customers,0,0,0,0,0,0
1131,PhD,Single,47,52569.0,1,3,0,1.26,Lost Customers,0,0,0,0,0,0
1041,PhD,Single,41,48432.0,1,8,0,3.55,Medium Value Customer,0,0,0,0,0,1
24,Master,Married,54,17144.0,2,7,0,1.8,Low Value Customers,0,0,0,0,0,0
3409,Graduation,Single,30,36108.0,1,9,0,2.33,Low Value Customers,0,0,1,0,0,0
7022,Graduation,Married,43,76445.0,1,6,0,3.92,Medium Value Customer,0,0,0,0,0,0
7943,PhD,Married,39,36663.0,1,2,0,1.1,Lost Customers,0,0,0,0,0,0
5272,Master,Married,49,53843.0,1,7,0,3.28,Medium Value Customer,0,0,0,0,0,0
5453,Master,Married,58,90226.0,0,2,0,4.23,High value Customer,1,0,0,0,0,0
2565,Master,Divorced,59,70638.0,0,3,0,3.24,Medium Value Customer,0,0,0,1,0,0
800,Graduation,Married,54,44512.0,2,4,0,0.97,Lost Customers,0,0,0,0,0,0
11092,Graduation,Married,53,27116.0,2,7,0,1.08,Lost Customers,0,0,0,0,0,0
5062,PhD,Married,51,54072.0,2,8,0,0.62,Lost Customers,0,0,0,0,0,0
8969,Graduation,Married,37,71855.0,1,3,0,4.09,High value Customer,0,0,0,0,0,0
4656,Others,Single,24,51250.0,1,9,0,4.21,High value Customer,0,0,1,0,0,0
4480,Master,Married,41,60432.0,1,6,0,3.11,Medium Value Customer,0,0,0,0,0,0
9971,PhD,Married,50,65526.0,1,2,0,3.05,Medium Value Customer,0,0,0,0,0,0
6729,Graduation,Single,26,68655.0,0,3,0,3.22,Medium Value Customer,0,0,0,0,0,0
1773,Others,Married,36,12393.0,0,9,0,1.12,Lost Customers,0,0,0,0,0,0
9242,Graduation,Single,24,64509.0,0,4,0,3.43,Medium Value Customer,0,0,1,0,0,1
1764,Graduation,Single,39,33955.0,1,8,0,2.15,Low Value Customers,0,0,0,0,0,0
6215,Graduation,Married,37,31353.0,2,8,0,1.23,Lost Customers,0,0,0,0,0,1
10099,Graduation,Married,30,55434.0,1,4,0,4.27,High value Customer,0,0,0,0,0,0
5423,Graduation,Married,31,28359.0,1,7,0,0.62,Lost Customers,0,0,0,0,0,0
940,Graduation,Single,27,57100.0,1,3,0,2.66,Low Value Customers,0,0,0,0,0,0
3011,Graduation,Married,49,69139.0,1,4,0,2.22,Low Value Customers,0,0,0,0,0,0
3298,Master,Married,58,52973.0,1,8,0,4.25,High value Customer,0,0,0,0,0,0
8286,PhD,Married,49,51717.0,1,7,0,1.48,Lost Customers,0,0,0,1,0,0
9668,Graduation,Married,43,18793.0,1,8,0,1.97,Low Value Customers,0,0,0,0,0,0
5120,Others,Married,32,66664.0,0,3,0,2.99,Low Value Customers,0,0,0,0,0,0
6097,Graduation,Single,55,50664.0,2,9,0,3.94,Medium Value Customer,0,0,0,0,0,0
7019,Graduation,Married,51,54414.0,2,4,0,2.26,Low Value Customers,0,0,0,0,0,0
7408,PhD,Married,62,54549.0,1,7,0,2.46,Low Value Customers,0,0,0,0,0,0
8041,PhD,Widow,43,47111.0,1,9,0,3.67,Medium Value Customer,0,0,0,0,0,0
252,PhD,Divorced,51,41003.0,0,6,0,3.13,Medium Value Customer,0,0,0,0,0,0
9986,Graduation,Married,32,19444.0,1,7,0,2.19,Low Value Customers,0,0,0,0,0,1
3276,Others,Married,38,36301.0,1,7,0,1.26,Lost Customers,0,0,0,0,0,0
3859,PhD,Married,67,73059.0,1,4,0,4.4,High value Customer,0,0,0,0,0,0
3570,PhD,Married,45,42731.0,1,5,0,2.15,Low Value Customers,0,0,0,0,0,0
3783,PhD,Married,55,52854.0,2,5,0,1.76,Low Value Customers,0,0,0,0,0,0
10207,Graduation,Married,36,22775.0,1,8,0,0.59,Lost Customers,0,0,0,0,0,0
10906,PhD,Married,66,46681.0,2,5,0,2.62,Low Value Customers,0,0,0,0,0,0
3427,PhD,Married,59,59821.0,1,8,0,4.59,Top Customers,0,0,0,0,0,0
5209,Graduation,Divorced,60,50002.0,1,7,0,3.42,Medium Value Customer,0,0,0,0,0,0
10711,Graduation,Married,69,69755.0,0,1,0,3.95,Medium Value Customer,0,0,0,0,0,0
10785,Graduation,Married,45,44078.0,2,5,0,1.53,Lost Customers,0,0,0,0,0,0
2814,Master,Married,38,30560.0,1,7,0,1.1,Lost Customers,0,0,0,0,0,0
6866,Master,Married,45,35924.0,2,5,0,0.72,Lost Customers,0,0,0,0,0,0
1665,PhD,Divorced,50,64140.0,2,5,0,2.87,Low Value Customers,0,1,1,0,1,1
6575,Graduation,Married,33,56386.0,2,9,0,4.16,High value Customer,0,0,0,0,0,0
3829,Others,Married,35,24594.0,1,5,0,0.44,Lost Customers,0,0,0,0,0,0
3091,Others,Married,33,75774.0,1,4,0,3.73,Medium Value Customer,0,0,0,0,0,0
10141,Master,Divorced,54,39228.0,0,4,0,0.88,Lost Customers,0,0,0,0,0,0
5177,Master,Married,40,58494.0,1,6,0,2.59,Low Value Customers,0,0,0,0,0,0
7005,Graduation,Single,33,58684.0,0,2,0,3.41,Medium Value Customer,0,0,0,1,0,0
6409,Graduation,Divorced,47,57136.0,0,6,0,3.62,Medium Value Customer,0,0,0,0,0,1
7485,PhD,Widow,64,56551.0,2,4,0,1.9,Low Value Customers,0,0,0,0,0,0
8079,Graduation,Married,32,22448.0,1,3,0,1.43,Lost Customers,0,0,0,0,0,0
8395,Graduation,Single,53,82014.0,0,6,0,3.76,Medium Value Customer,0,0,0,0,0,1
10352,Graduation,Widow,51,34213.0,2,9,0,2.06,Low Value Customers,0,0,0,0,0,1
4931,Graduation,Married,37,157146.0,0,1,0,4.74,Top Customers,0,0,0,0,0,0
13,PhD,Widow,67,25358.0,1,6,0,0.97,Lost Customers,0,0,0,0,0,0
1834,Master,Single,36,35544.0,1,7,0,0.83,Lost Customers,0,0,0,0,0,0
2285,Master,Married,60,36634.0,1,7,0,2.85,Low Value Customers,0,0,0,0,0,0
2295,PhD,Married,60,62670.0,1,3,0,3.68,Medium Value Customer,0,0,0,0,0,0
1378,Others,Married,42,50334.0,1,6,0,4.11,High value Customer,0,0,0,0,0,0
2781,Graduation,Single,33,72066.0,0,2,0,2.8,Low Value Customers,1,0,0,0,1,1
1165,PhD,Single,56,50729.0,2,6,0,3.96,Medium Value Customer,0,0,0,0,0,0
1404,Graduation,Married,46,34916.0,2,9,0,1.96,Low Value Customers,0,0,0,0,0,0
6457,Graduation,Divorced,38,64892.0,1,4,0,3.85,Medium Value Customer,0,0,0,0,0,0
2639,Graduation,Single,48,43602.0,2,6,0,1.75,Low Value Customers,0,0,0,0,0,0
8299,PhD,Single,25,33996.0,0,4,0,1.06,Lost Customers,0,0,0,0,0,0
6437,Others,Single,29,41473.0,1,7,0,0.8,Lost Customers,0,0,0,0,0,0
6912,PhD,Married,47,63246.0,2,4,0,3.66,Medium Value Customer,0,0,0,0,0,0
7327,PhD,Married,55,36732.0,2,2,0,1.55,Lost Customers,0,0,0,0,0,0
5299,PhD,Married,44,69084.0,1,8,0,4.22,High value Customer,0,0,0,0,0,0
4127,PhD,Married,47,77766.0,1,6,0,4.25,High value Customer,0,0,1,0,0,1
8143,PhD,Single,29,37929.0,0,7,0,2.26,Low Value Customers,1,0,0,1,0,1
1964,Graduation,Married,63,86610.0,0,2,0,2.9,Low Value Customers,0,0,0,0,0,0
3690,Master,Married,28,80141.0,0,6,0,3.97,Medium Value Customer,0,0,0,0,1,1
3433,Others,Married,59,72635.0,0,3,0,3.53,Medium Value Customer,1,0,0,0,0,0
3389,Graduation,Married,44,69016.0,1,5,0,4.53,Top Customers,0,0,0,0,0,0
4712,Others,Married,23,20193.0,0,4,0,1.53,Lost Customers,0,0,0,0,0,0
1170,Graduation,Married,39,27573.0,1,8,0,2.39,Low Value Customers,0,0,0,0,0,0
6347,Others,Single,35,15862.0,1,8,0,0.95,Lost Customers,0,0,0,0,0,0
4065,PhD,Married,38,49544.0,1,7,0,3.01,Medium Value Customer,0,0,0,0,0,0
8230,Graduation,Married,34,33228.0,1,7,0,1.19,Lost Customers,0,0,0,0,0,0
1215,Graduation,Married,36,70440.0,0,3,0,3.92,Medium Value Customer,1,0,0,0,0,0
5939,Graduation,Married,43,38232.0,2,5,0,1.76,Low Value Customers,0,0,0,0,0,0
2156,PhD,Married,59,22554.0,2,5,0,1.96,Low Value Customers,0,0,0,0,0,0
7788,PhD,Married,31,23536.0,1,3,0,0.49,Lost Customers,0,0,0,0,0,0
10323,Graduation,Married,62,49413.0,1,5,0,1.96,Low Value Customers,0,0,0,0,0,0
7947,Graduation,Married,45,42231.0,2,5,0,0.41,Lost Customers,0,0,0,0,0,0
1891,Master,Divorced,34,78789.0,0,2,0,2.92,Low Value Customers,0,0,0,0,0,1
2570,Graduation,Married,46,56534.0,1,8,0,4.28,High value Customer,0,1,0,1,0,1
9256,Graduation,Single,43,58350.0,1,6,0,4.73,Top Customers,0,0,0,0,0,0
295,Graduation,Single,25,81217.0,0,1,0,3.54,Medium Value Customer,0,0,0,0,0,0
7397,Graduation,Single,63,49090.0,1,7,0,3.61,Medium Value Customer,0,0,0,0,0,0
6349,Master,Divorced,27,61787.0,0,5,0,3.04,Medium Value Customer,0,0,0,0,0,0
10790,PhD,Married,29,18169.0,1,8,0,0.59,Lost Customers,0,0,0,0,0,0
10398,Others,Single,33,24336.0,1,7,0,0.27,Lost Customers,0,0,0,0,0,0
2431,Graduation,Married,24,18222.0,0,8,0,0.88,Lost Customers,0,0,0,0,0,0
550,Graduation,Divorced,62,62335.0,1,2,0,3.28,Medium Value Customer,0,0,0,0,0,0
1890,Others,Married,43,42033.0,2,7,0,0.17,Lost Customers,0,0,0,0,0,0
10742,PhD,Married,31,86580.0,0,1,0,1.85,Low Value Customers,0,0,0,0,1,0
10356,PhD,Divorced,57,41437.0,2,7,0,1.11,Lost Customers,0,0,0,0,0,0
4676,Master,Widow,63,73705.0,2,5,0,3.89,Medium Value Customer,0,0,0,0,0,0
8852,Graduation,Married,38,61064.0,1,6,0,4.24,High value Customer,0,0,0,0,0,0
3565,Master,Married,59,38452.0,2,7,0,1.61,Low Value Customers,0,0,0,0,0,0
5294,Graduation,Single,25,18358.0,1,7,0,1.89,Low Value Customers,0,0,0,0,0,0
1958,PhD,Married,41,55012.0,1,5,0,3.9,Medium Value Customer,0,0,0,0,0,0
7349,Others,Married,41,9722.0,1,8,0,2.34,Low Value Customers,0,0,0,0,0,1
8799,PhD,Married,30,38175.0,1,7,0,2.34,Low Value Customers,0,0,0,0,0,0
1351,Master,Married,58,58656.0,1,6,0,4.78,Top Customers,0,0,0,0,1,0
1045,Graduation,Married,49,52117.0,1,7,0,2.21,Low Value Customers,0,0,0,0,0,0
7732,Graduation,Married,36,64813.0,1,5,0,3.15,Medium Value Customer,0,0,0,0,0,0
8070,PhD,Married,41,54222.0,1,3,0,1.78,Low Value Customers,0,0,0,0,0,0
477,Graduation,Married,28,83512.0,0,1,0,3.88,Medium Value Customer,1,1,1,0,1,1
7832,Master,Married,55,77520.0,1,4,0,4.06,High value Customer,1,0,1,0,1,1
2202,Graduation,Married,36,41154.0,1,5,0,0.67,Lost Customers,0,0,0,0,0,0
7396,Graduation,Married,48,80398.0,0,3,0,3.98,Medium Value Customer,0,0,0,0,1,0
4055,Others,Single,22,18746.0,1,6,0,1.58,Lost Customers,0,0,0,0,0,0
10340,Graduation,Married,30,35196.0,1,8,0,2.89,Low Value Customers,0,0,0,0,0,0
10091,Graduation,Single,58,60230.0,1,5,0,2.63,Low Value Customers,0,0,0,0,0,0
7629,Graduation,Married,37,22108.0,2,7,0,1.32,Lost Customers,0,0,0,0,0,0
10640,Graduation,Married,40,44392.0,2,7,0,2.19,Low Value Customers,0,0,0,0,0,0
3498,PhD,Married,38,55424.0,1,6,0,4.49,High value Customer,0,0,1,0,0,1
6742,Graduation,Married,35,17688.0,1,8,1,0.27,Lost Customers,0,0,0,0,0,0
1172,PhD,Married,31,92491.0,0,3,0,4.01,High value Customer,1,0,0,1,1,1
569,Graduation,Single,23,90273.0,0,2,0,3.33,Medium Value Customer,1,0,0,1,1,1
4686,PhD,Widow,52,82571.0,0,2,0,4.21,High value Customer,0,0,0,0,1,0
1381,PhD,Single,32,38513.0,1,8,0,3.07,Medium Value Customer,0,0,0,0,0,1
2634,Master,Single,35,16653.0,1,6,0,2.0,Low Value Customers,0,0,0,0,0,1
10905,Graduation,Married,59,42586.0,2,8,0,2.96,Low Value Customers,0,0,0,0,0,1
1744,Others,Single,49,23529.0,1,6,0,0.65,Lost Customers,0,0,0,0,0,0
1000,Master,Married,53,74881.0,2,5,0,4.41,High value Customer,0,0,0,0,0,0
3828,Graduation,Married,63,71107.0,1,4,0,4.38,High value Customer,0,0,0,0,0,0
8605,PhD,Married,50,46910.0,2,6,0,1.39,Lost Customers,0,0,0,0,0,0
10304,Graduation,Married,55,18690.0,0,8,0,0.57,Lost Customers,0,0,0,0,0,0
4351,Graduation,Divorced,59,37244.0,2,7,0,0.47,Lost Customers,0,0,1,0,0,0
10129,Graduation,Married,48,82427.0,0,1,0,3.67,Medium Value Customer,0,0,0,0,1,0
2499,Others,Single,56,75342.0,1,4,0,3.11,Medium Value Customer,0,0,0,0,0,0
10092,Graduation,Divorced,60,70044.0,1,5,0,4.33,High value Customer,0,0,0,0,0,0
7500,Graduation,Single,47,79146.0,2,6,0,3.32,Medium Value Customer,0,0,0,0,0,0
5796,Graduation,Married,51,77437.0,0,1,0,3.76,Medium Value Customer,0,0,0,0,1,0
10556,Graduation,Married,55,54984.0,1,7,0,2.83,Low Value Customers,1,0,0,0,0,0
1064,PhD,Married,43,42403.0,1,8,0,1.02,Lost Customers,0,0,0,0,0,0
48,Graduation,Married,50,55761.0,1,6,0,1.52,Lost Customers,0,0,0,1,0,0
7610,Graduation,Married,31,37292.0,1,8,0,3.33,Medium Value Customer,0,0,0,0,0,0
263,PhD,Single,69,45576.0,0,8,0,1.83,Low Value Customers,0,0,0,0,0,1
10814,Graduation,Married,67,70321.0,0,4,0,4.49,High value Customer,0,0,0,0,0,1
9710,PhD,Divorced,45,58086.0,1,8,0,3.69,Medium Value Customer,0,0,0,0,0,0
9292,Graduation,Married,62,81795.0,0,2,0,3.73,Medium Value Customer,0,0,0,0,0,0
10250,Others,Married,67,28389.0,0,7,0,0.53,Lost Customers,0,0,0,0,0,0
7881,Master,Married,68,66835.0,0,2,0,4.27,High value Customer,0,0,0,0,0,0
5847,Graduation,Divorced,45,69901.0,1,5,0,3.57,Medium Value Customer,0,0,0,0,0,0
737,PhD,Married,65,80360.0,0,2,0,2.42,Low Value Customers,1,0,0,1,1,0
3571,PhD,Married,53,63342.0,1,6,0,3.22,Medium Value Customer,0,0,0,1,0,1
7807,Graduation,Married,40,44989.0,1,6,0,2.82,Low Value Customers,0,0,0,0,0,0
3878,Others,Single,34,31859.0,1,7,0,1.13,Lost Customers,0,0,0,0,0,0
5092,PhD,Widow,65,51569.0,1,8,0,3.28,Medium Value Customer,0,0,0,1,0,1
2154,Graduation,Widow,43,30372.0,2,7,0,1.64,Low Value Customers,0,0,0,0,0,0
5394,Others,Single,35,16014.0,2,3,0,1.94,Low Value Customers,0,0,0,0,0,0
3798,Graduation,Married,46,41120.0,2,6,0,1.48,Lost Customers,0,0,0,0,0,0
3524,Master,Single,43,39763.0,1,9,0,2.18,Low Value Customers,0,0,0,0,0,1
5247,PhD,Married,59,38725.0,2,4,0,1.27,Lost Customers,0,0,0,0,0,0
5883,Graduation,Married,42,77981.0,1,5,0,3.35,Medium Value Customer,0,0,0,0,0,0
2118,Others,Married,50,62905.0,1,4,0,3.25,Medium Value Customer,0,0,0,0,0,0
8812,Others,Divorced,35,13533.0,1,7,0,1.33,Lost Customers,0,0,0,0,0,0
6616,Graduation,Married,39,59481.0,1,2,0,2.66,Low Value Customers,0,0,0,0,0,0
2797,Graduation,Married,37,72117.0,1,5,0,4.41,High value Customer,0,0,0,0,0,0
4328,Others,Married,28,21955.0,1,6,0,1.28,Lost Customers,0,0,0,0,0,0
9167,Graduation,Married,58,67131.0,1,6,0,4.13,High value Customer,0,0,0,0,0,0
10560,PhD,Single,34,36802.0,1,5,0,0.98,Lost Customers,0,0,0,0,0,0
